SAMPID	AGE	SEX	SVA_AGE
GTEX-146FH-2626-SM-5Q5E1	50-59	2	-0.122413373526902
GTEX-146FR-2426-SM-5NQAU	60-69	2	-0.184668945951327
GTEX-147F3-1526-SM-5SIAK	50-59	2	-0.234776544564313
GTEX-14AS3-1726-SM-5RQJV	40-49	2	-0.024586529143904
GTEX-14BMU-1926-SM-5S2QC	20-29	2	-0.133770892565728
GTEX-14DAQ-2326-SM-5S2QX	60-69	2	0.110953023142418
GTEX-14H4A-2426-SM-664OQ	40-49	2	0.0196180450457488
GTEX-14JG6-0726-SM-69LQH	30-39	2	-0.220454739420506
GTEX-14PJ6-1626-SM-6872D	60-69	2	-0.0860840136750587
GTEX-14PJM-2926-SM-69LOE	50-59	2	-0.0613524894929398
GTEX-14PKU-1326-SM-6871B	40-49	2	-0.0341178136922444
GTEX-14PN3-1626-SM-6AJAV	60-69	2	-0.0940109450534492
GTEX-15DYW-2926-SM-6PANA	60-69	2	-0.0736809156649303
GTEX-15ER7-2526-SM-7KUFW	20-29	2	0.0888612612454717
GTEX-15SB6-1426-SM-7KUEM	50-59	2	0.016580476439105
GTEX-15SDE-1726-SM-6LPJS	50-59	2	-0.0451623865702102
GTEX-15SHU-2926-SM-7KUKT	40-49	2	-0.0129167970990502
GTEX-15UF6-2126-SM-6M46Z	70-79	2	0.343061547272659
GTEX-16NGA-1626-SM-72D6M	40-49	2	0.172573808649715
GTEX-16NPV-2526-SM-6M483	50-59	2	-0.0947145383171986
GTEX-17F9Y-2326-SM-7DUFP	70-79	2	0.069723461964897
GTEX-17JCI-2526-SM-7DHLB	60-69	2	-0.0266965739077529
GTEX-183WM-2126-SM-7LG4I	70-79	2	-0.0230188036939384
GTEX-18A7A-2826-SM-7LT8J	50-59	2	0.0322782136527878
GTEX-18D9A-1026-SM-7KFRU	30-39	2	0.00441081182507867
GTEX-1A8FM-2426-SM-7IGPE	50-59	2	-0.0193085644901672
GTEX-1AMFI-1526-SM-73KVY	50-59	2	-0.0430201314645679
GTEX-1C475-0526-SM-793AC	40-49	2	-0.0906764301040273
GTEX-1CAMS-2326-SM-793CR	40-49	2	0.195777961866718
GTEX-1EWIQ-2326-SM-7IGNF	70-79	2	-0.0791422972154186
GTEX-1F48J-2526-SM-7P8TU	50-59	2	-0.0851689276424531
GTEX-1F5PL-1826-SM-7P8PP	40-49	2	-0.102981290938274
GTEX-1GF9U-1926-SM-7P8TZ	40-49	2	0.0404798929861116
GTEX-1GMR8-2526-SM-7RHI9	50-59	2	-0.103943806376558
GTEX-1GN1U-2426-SM-9KNTU	50-59	2	0.0254080705489255
GTEX-1GN1W-1526-SM-7P8TG	50-59	2	-0.237373188535026
GTEX-1I4MK-1726-SM-ARL7O	50-59	2	0.222184538785503
GTEX-1ICG6-1626-SM-ARL81	70-79	2	0.347897526694109
GTEX-1JMQL-2326-SM-CNNPV	50-59	2	-0.255042755485566
GTEX-1JN1M-2326-SM-ARZNG	60-69	2	-0.0402282860354379
GTEX-1JN76-1526-SM-CNPPF	20-29	2	-0.0781938391995421
GTEX-1LGOU-1126-SM-D3LAI	20-29	2	-0.0354793615098318
GTEX-1LGRB-2126-SM-COH48	50-59	2	0.704424800192228
GTEX-1LH75-1726-SM-DHXKZ	50-59	2	-0.0630336758312149
GTEX-1LNCM-1026-SM-E9U5D	50-59	2	0.110317598637851
GTEX-1LVAM-1926-SM-E6CIM	50-59	2	0.0372004022891949
GTEX-1LVAN-1626-SM-CNPQ7	50-59	2	0.147536145928874
GTEX-1MCC2-1126-SM-EVYD6	30-39	2	-0.041098494970164
GTEX-1MCYP-1326-SM-EV7AD	20-29	2	0.017690000050207
GTEX-1NUQO-1826-SM-E6CQU	20-29	2	-0.0810045200972016
GTEX-1PIEJ-1926-SM-EVYB7	20-29	2	-0.126054886144833
GTEX-1QCLZ-2226-SM-DTX7R	60-69	2	-0.0916468275762108
GTEX-1QP28-1426-SM-EVR4E	50-59	2	-0.0157565056172074
GTEX-1QPFJ-1626-SM-DTX7X	30-39	2	-0.111109496753353
GTEX-1R9JW-1426-SM-DTX9K	30-39	2	0.17789569033397
GTEX-1S5ZU-2626-SM-E9TII	20-29	2	0.0933570650499664
GTEX-N7MT-1926-SM-3LK5N	60-69	2	0.0177376315873931
GTEX-NPJ7-2526-SM-EV79A	60-69	2	-0.0352904134372076
GTEX-OHPL-2526-SM-3MJGT	60-69	2	0.00654871665306449
GTEX-OHPN-2426-SM-E9TI5	60-69	2	-0.108845187708123
GTEX-P4PP-2526-SM-3P61P	30-39	2	0.384443662340208
GTEX-P78B-2226-SM-3P5ZZ	40-49	2	0.0428144593484484
GTEX-PLZ4-2726-SM-3P61A	50-59	2	0.28727336436877
GTEX-PWCY-1726-SM-48TD3	20-29	2	-0.0332076282071637
GTEX-PWN1-2526-SM-48TDS	40-49	2	0.0154541935696873
GTEX-PX3G-2526-SM-48TZV	20-29	2	0.132084085639844
GTEX-Q734-1426-SM-DTXFX	40-49	2	-0.0138452588793846
GTEX-QCQG-1226-SM-48U23	50-59	2	0.0967046150893205
GTEX-QDT8-2526-SM-48TYX	30-39	2	-0.153597699850309
GTEX-QVJO-2526-SM-CYPRA	60-69	2	0.0216676201894503
GTEX-RU1J-1426-SM-46MUV	20-29	2	-0.152762104405194
GTEX-RWS6-1726-SM-47JXP	60-69	2	-0.11159065044383
GTEX-S341-1226-SM-4AD5S	40-49	2	0.00932467424837076
GTEX-S4P3-1126-SM-4AD52	50-59	2	0.0267529411844926
GTEX-S4UY-1326-SM-4AD4X	40-49	2	0.504290778571289
GTEX-S7SF-1426-SM-4AT5A	20-29	2	-0.00391977183583256
GTEX-SE5C-1126-SM-4BRWZ	40-49	2	0.0293168104023504
GTEX-SN8G-2626-SM-EXUQT	50-59	2	-0.00652396310541202
GTEX-T2IS-1926-SM-4DM74	20-29	2	0.0237259964835752
GTEX-T6MO-1226-SM-4DM5S	40-49	2	-0.0462490823120116
GTEX-TML8-1126-SM-4DXSS	40-49	2	-0.0404154467844388
GTEX-TMMY-1926-SM-4DXUU	40-49	2	0.0610849733485033
GTEX-TSE9-2526-SM-4DXUS	60-69	2	0.0459763927409288
GTEX-U3ZN-0926-SM-4DXTU	30-39	2	-0.00444475588013418
GTEX-UJHI-1326-SM-4IHJO	50-59	2	-0.0803806760551764
GTEX-W5WG-1026-SM-4LMIF	50-59	2	-0.177671985992249
GTEX-WEY5-0826-SM-4LMIH	40-49	2	-0.26790044669036
GTEX-WRHU-2926-SM-4MVNQ	50-59	2	0.0332039204651667
GTEX-WYVS-1426-SM-4ONCV	40-49	2	-0.0236819324465206
GTEX-X15G-1926-SM-4PQZQ	50-59	2	-0.061188240955737
GTEX-X8HC-2826-SM-46MWJ	50-59	2	-0.023742307514574
GTEX-XUW1-0326-SM-4BOOR	50-59	2	-0.201116048958975
GTEX-XUZC-1226-SM-4BRVJ	30-39	2	-0.0693195513089791
GTEX-XV7Q-1626-SM-4BRWC	40-49	2	-0.0297204076233628
GTEX-Y114-1926-SM-4TT8J	50-59	2	-0.128878785140328
GTEX-Y3IK-2226-SM-4YCD4	50-59	2	0.00966113727353859
GTEX-Y8LW-1426-SM-5RQJJ	50-59	2	-0.153428048973465
GTEX-YFC4-2926-SM-5IFJ8	40-49	2	0.0881083243605978
GTEX-YJ8O-1226-SM-5P9JE	40-49	2	-0.0287261455273041
GTEX-ZAK1-2426-SM-EXOHM	50-59	2	-0.0015305455518042
GTEX-ZC5H-2226-SM-4WAWS	40-49	2	0.114560071814894
GTEX-ZE7O-2426-SM-57WD7	50-59	2	-0.016256200058963
GTEX-ZGAY-2226-SM-4YCCX	40-49	2	-0.125237188416158
GTEX-ZLWG-1126-SM-4WWFQ	50-59	2	0.0900386883326448
GTEX-ZP4G-0826-SM-4WWF3	20-29	2	-0.0540992166510048
GTEX-ZQG8-1126-SM-51MRL	60-69	2	0.0469351676826125
GTEX-ZTPG-2226-SM-57WF9	20-29	2	0.00689730193674773
GTEX-ZV6S-1326-SM-59HJA	40-49	2	0.428630421512499
GTEX-ZVT2-0626-SM-5GICR	50-59	2	0.333661027466706
GTEX-ZVT3-2726-SM-5GU5X	60-69	2	-0.0175865212290887
GTEX-ZXES-0626-SM-5E45P	30-39	2	-0.0854113877389301
GTEX-ZYVF-0326-SM-5GIES	50-59	2	-0.10569397607137
GTEX-ZYY3-2626-SM-5N9DH	60-69	2	-0.0037384750437714
GTEX-ZZPU-2226-SM-5EGIV	50-59	2	-0.0656731344652645
